ACCELEROMETER X (m/sÂ²),ACCELEROMETER Y (m/sÂ²),ACCELEROMETER Z (m/sÂ²),GRAVITY X (m/sÂ²),GRAVITY Y (m/sÂ²),GRAVITY Z (m/sÂ²),LINEAR ACCELERATION X (m/sÂ²),LINEAR ACCELERATION Y (m/sÂ²),LINEAR ACCELERATION Z (m/sÂ²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (Î¼T),MAGNETIC FIELD Y (Î¼T),MAGNETIC FIELD Z (Î¼T),ORIENTATION Z (azimuth Â°),ORIENTATION X (pitch Â°),ORIENTATION Y (roll Â°),PROXIMITY (i),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (Â°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.0096,0.2682,10.0351,0.0652,0.3306,9.8009,-0.0574,-0.0753,0.2433,-0.0014,5.00E-04,-1.00E-04,52.1233,-13.5,-8.4,-60.3,113.7,-1.93,-0.38,2,1003.01,39.713,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,605512,2018-03-09 10:39:34:807
0,0.2299,10.0351,0.065,0.3291,9.8009,-0.0614,-0.0775,0.2287,2.00E-04,0.0011,-1.00E-04,53.6623,-15.45,-7.5,-58.05,112.47,-1.92,-0.38,2,1003.01,40.141,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,606012,2018-03-09 10:39:35:307
0.024,0.2299,10.0351,0.0646,0.3282,9.8009,-0.0612,-0.0877,0.2303,2.00E-04,0.0011,4.00E-04,54.0222,-13.5,-8.7,-59.55,117.18,-1.92,-0.38,2,1003.02,58.677,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,606512,2018-03-09 10:39:35:807
0.024,0.2491,10.0351,0.0628,0.3272,9.801,-0.0642,-0.0696,0.2445,-0.0014,0,-1.00E-04,53.4836,-15,-8.7,-57.9,115.75,-1.91,-0.37,2,1003.02,61.488,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,607012,2018-03-09 10:39:36:307
0.0048,0.2587,10.0303,0.0617,0.3263,9.801,-0.0493,-0.0799,0.2355,0.0012,-0.0011,4.00E-04,53.6623,-15,-8.7,-60,115.56,-1.91,-0.36,2,1003.02,42.75,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,607511,2018-03-09 10:39:36:806
-0.0096,0.2587,10.0543,0.0592,0.3243,9.8011,-0.0661,-0.0687,0.2338,-0.0014,0.0021,-0.0012,52.5574,-14.55,-6.6,-59.1,109,-1.9,-0.35,2,1003.03,40.708,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,608012,2018-03-09 10:39:37:307
0.0048,0.2491,10.0208,0.0588,0.3236,9.8011,-0.0521,-0.0671,0.243,-4.00E-04,-0.0011,4.00E-04,53.4836,-15,-8.4,-59.1,112.42,-1.89,-0.34,2,1003.03,55.326,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,608511,2018-03-09 10:39:37:806
-0.0048,0.2347,10.0543,0.0575,0.3225,9.8012,-0.0476,-0.0746,0.2416,7.00E-04,0,-1.00E-04,49.535,-15.45,-6.45,-58.95,105.47,-1.88,-0.34,2,1003.02,60.344,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,609012,2018-03-09 10:39:38:307
0.0048,0.2491,10.0399,0.0581,0.3203,9.8012,-0.0557,-0.058,0.2373,-0.002,5.00E-04,4.00E-04,50.4612,-14.25,-8.1,-60.3,113.83,-1.88,-0.34,2,1003.01,60.338,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,609512,2018-03-09 10:39:38:807
0.0048,0.2347,10.0303,0.0577,0.32,9.8013,-0.0494,-0.0878,0.2395,0.0018,0.0011,-1.00E-04,52.302,-15.3,-7.65,-59.55,112.39,-1.87,-0.34,2,1003.01,53.493,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,610011,2018-03-09 10:39:39:306
0.024,0.2491,10.0447,0.0582,0.3196,9.8013,-0.0396,-0.0616,0.2323,0.0012,0,0.001,51.8215,-14.25,-8.1,-60.3,113.87,-1.87,-0.34,2,1003,47.35,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,610512,2018-03-09 10:39:39:807
-0.0048,0.2299,10.0447,0.0583,0.3185,9.8013,-0.0556,-0.0788,0.2354,0.0012,-5.00E-04,-1.00E-04,51.6892,-15.3,-8.7,-59.1,115.78,-1.86,-0.34,2,1003,67.081,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,611011,2018-03-09 10:39:40:306
-0.0096,0.2635,10.0447,0.0573,0.3179,9.8013,-0.0626,-0.0554,0.2442,0.0018,0.0016,-0.0012,50.8953,-14.4,-8.25,-58.5,114.01,-1.86,-0.33,2,1003,62.062,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,611511,2018-03-09 10:39:40:806
0.0192,0.2347,10.0543,0.0568,0.319,9.8013,-0.0431,-0.0833,0.2528,8.00E-04,-0.0011,-1.00E-04,54.5885,-15,-8.1,-60,112.52,-1.86,-0.33,2,1003.02,60.105,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,612012,2018-03-09 10:39:41:307
0,0.2491,10.0495,0.0565,0.3196,9.8013,-0.0627,-0.0791,0.2347,2.00E-04,-6.00E-04,4.00E-04,53.5416,-15.45,-8.55,-58.5,115.84,-1.87,-0.33,2,1003.01,60.031,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,612512,2018-03-09 10:39:41:807
0.0048,0.2587,10.0351,0.0563,0.3186,9.8013,-0.064,-0.0774,0.2346,-3.00E-04,0.001,-1.00E-04,53.5416,-15,-8.4,-58.65,112.51,-1.86,-0.33,2,1003.02,50.61,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,613011,2018-03-09 10:39:42:306
0.0144,0.2539,10.0447,0.0555,0.3187,9.8013,-0.0482,-0.0639,0.2328,2.00E-04,-0.0011,9.00E-04,53.5416,-13.35,-8.55,-59.25,119.19,-1.86,-0.32,2,1003.03,48.683,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,613512,2018-03-09 10:39:42:807
0.0048,0.2587,10.0495,0.0557,0.3183,9.8013,-0.0457,-0.063,0.2394,0.0013,-0.0011,-1.00E-04,53.0495,-13.35,-9,-58.5,119.2,-1.86,-0.32,2,1003.03,56.646,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,614012,2018-03-09 10:39:43:307
0,0.2587,10.0351,0.0558,0.3188,9.8013,-0.0579,-0.0576,0.2354,-0.0014,0.001,-1.00E-04,53.5416,-13.35,-7.95,-59.25,115.61,-1.87,-0.33,2,1003.04,51.469,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,614511,2018-03-09 10:39:43:806
-0.0144,0.2395,10.0399,0.0539,0.3184,9.8013,-0.069,-0.0777,0.2388,-3.00E-04,0.001,-1.00E-04,53.5416,-15.45,-8.25,-58.05,112.6,-1.86,-0.32,2,1003.03,50.276,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,615011,2018-03-09 10:39:44:306
0.0048,0.2635,10.0303,0.0528,0.3173,9.8014,-0.0452,-0.0681,0.2433,0.0013,5.00E-04,-1.00E-04,53.4836,-14.1,-7.5,-60.6,113.77,-1.85,-0.31,2,1003.02,62.774,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,615511,2018-03-09 10:39:44:806
0.0144,0.2587,10.0399,0.0531,0.3156,9.8014,-0.0694,-0.0766,0.2275,7.00E-04,-0.0016,-0.0017,54.5885,-14.1,-7.2,-58.5,110.43,-1.84,-0.31,2,1003.01,56.222,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,616012,2018-03-09 10:39:45:307
0.0048,0.2491,10.0447,0.0534,0.3163,9.8014,-0.0532,-0.0598,0.2472,2.00E-04,-6.00E-04,-7.00E-04,54.5885,-14.4,-7.2,-60.15,110.31,-1.85,-0.31,2,1003.04,55.998,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,616511,2018-03-09 10:39:45:806
-0.0096,0.2347,10.0303,0.0531,0.3154,9.8014,-0.0613,-0.0568,0.2345,0.0013,-0.0011,-1.00E-04,53.4836,-14.55,-6.6,-60,109.04,-1.84,-0.31,2,1003.03,61.832,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,617011,2018-03-09 10:39:46:306
0.0096,0.2491,10.0495,0.0524,0.3164,9.8014,-0.0493,-0.0656,0.2349,-5.00E-04,0,9.00E-04,54.5885,-15,-8.4,-59.1,112.43,-1.85,-0.31,2,1003.03,52.359,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,617512,2018-03-09 10:39:46:807
0,0.2587,10.0447,0.0515,0.3165,9.8014,-0.0577,-0.0759,0.2481,1.00E-04,0,-0.0017,53.5416,-15,-8.1,-60,112.41,-1.85,-0.3,2,1003.02,57.952,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,618011,2018-03-09 10:39:47:306
0.0048,0.2539,10.0303,0.051,0.3153,9.8014,-0.0425,-0.063,0.2322,6.00E-04,0.0011,-6.00E-04,53.5416,-13.95,-9.45,-59.55,117.3,-1.84,-0.3,2,1003.02,55.526,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,618512,2018-03-09 10:39:47:807
0,0.2395,10.0351,0.0506,0.3165,9.8014,-0.0377,-0.0634,0.2412,1.00E-04,0,0.001,53.0495,-14.4,-8.25,-58.5,113.97,-1.85,-0.3,2,1003,40.624,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,619012,2018-03-09 10:39:48:307
0.0048,0.2587,10.0447,0.0505,0.3149,9.8015,-0.0479,-0.0565,0.2249,-5.00E-04,-0.0021,4.00E-04,53.6623,-14.25,-8.7,-60,117.29,-1.84,-0.29,2,1003,44.647,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,619512,2018-03-09 10:39:48:807
-0.0048,0.2443,10.0495,0.0491,0.311,9.8016,-0.0408,-0.0592,0.2446,-0.001,-0.0011,0.001,54.108,-15,-7.65,-60.3,112.51,-1.82,-0.29,2,1003.01,40.248,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,620012,2018-03-09 10:39:49:307
0.0096,0.2443,10.0639,0.0491,0.3098,9.8016,-0.0442,-0.0611,0.2293,0.0011,0.0016,4.00E-04,57.6806,-14.1,-9.3,-60.15,117.39,-1.81,-0.29,2,1003.01,51.919,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,620512,2018-03-09 10:39:49:807
-0.0144,0.2491,10.0303,0.0487,0.3098,9.8016,-0.055,-0.0567,0.2368,-0.001,-5.00E-04,-1.00E-04,54.9019,-14.4,-8.25,-58.95,114.1,-1.81,-0.28,2,1003,45.976,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,621011,2018-03-09 10:39:50:306
0.0048,0.2539,10.0303,0.048,0.3091,9.8017,-0.0481,-0.0544,0.2367,0,-0.0011,0.001,55.7817,-14.4,-6.9,-60.6,110.3,-1.81,-0.28,2,1003,58.458,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,621512,2018-03-09 10:39:50:807
-0.0096,0.2491,10.0399,0.0481,0.3081,9.8017,-0.058,-0.0573,0.2387,-0.001,-5.00E-04,-1.00E-04,57.1884,-14.4,-8.25,-58.05,117.5,-1.8,-0.28,2,1003.01,66.938,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,622011,2018-03-09 10:39:51:306
0.0096,0.2491,10.0543,0.0481,0.3072,9.8017,-0.0531,-0.0656,0.2351,1.00E-04,0.0016,-6.00E-04,56.5756,-14.55,-8.4,-59.55,112.58,-1.79,-0.28,2,1003.01,53.564,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,622512,2018-03-09 10:39:51:807
0.0048,0.2443,10.0495,0.047,0.3069,9.8017,-0.056,-0.0412,0.2456,6.00E-04,0.0011,-1.00E-04,57.1884,-15.3,-8.4,-57.9,112.77,-1.79,-0.28,2,1003,53.244,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,623012,2018-03-09 10:39:52:307
0,0.2635,10.0639,0.0463,0.3069,9.8017,-0.0451,-0.0483,0.2574,0,0.0016,-6.00E-04,56.6963,-15.15,-7.5,-58.05,112.77,-1.79,-0.27,2,1003.01,40.146,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,623512,2018-03-09 10:39:52:807
0.0048,0.2539,10.0256,0.045,0.3069,9.8017,-0.0547,-0.0546,0.2392,1.00E-04,0.0016,0.001,56.6963,-16.2,-8.25,-60.6,107.83,-1.8,-0.27,2,1003.01,40.002,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,624012,2018-03-09 10:39:53:307
0.0144,0.2491,10.0447,0.0439,0.3057,9.8018,-0.031,-0.0507,0.2482,1.00E-04,-0.0016,-1.00E-04,56.1415,-15,-8.7,-58.65,115.9,-1.79,-0.26,2,1003.02,58.351,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,624512,2018-03-09 10:39:53:807
0.0048,0.2491,10.0303,0.0435,0.3045,9.8018,-0.0536,-0.0392,0.2207,6.00E-04,0,0.001,55.7817,-15.45,-7.5,-60.15,112.6,-1.78,-0.26,2,1003.02,65.1,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,625012,2018-03-09 10:39:54:307
0.0096,0.2491,10.0303,0.0432,0.3039,9.8018,-0.0323,-0.0458,0.2293,-5.00E-04,5.00E-04,5.00E-04,56.7544,-14.55,-7.65,-59.55,112.6,-1.78,-0.25,2,1003.01,57.121,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,625511,2018-03-09 10:39:54:806
0,0.2395,10.0351,0.0429,0.3036,9.8019,-0.0394,-0.0529,0.2425,6.00E-04,0.0011,0.001,56.7544,-15.3,-8.1,-58.65,112.7,-1.77,-0.25,2,1003.01,54.208,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,626012,2018-03-09 10:39:55:307
0.0048,0.2587,10.0399,0.0419,0.3027,9.8019,-0.0442,-0.0406,0.2403,0.0011,-5.00E-04,0.0015,56.7544,-15.3,-8.7,-60.3,115.85,-1.77,-0.25,2,1003,57.085,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,626512,2018-03-09 10:39:55:807
0.0096,0.2443,10.0256,0.042,0.3011,9.8019,-0.0293,-0.0519,0.2292,1.00E-04,0,-1.00E-04,56.7544,-15.15,-8.25,-60.6,112.55,-1.76,-0.25,2,1003,55.502,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,627011,2018-03-09 10:39:56:306
0,0.2299,10.0256,0.042,0.297,9.8021,-0.0388,-0.0263,0.2268,0.0022,0.0011,-1.00E-04,55.6494,-16.5,-7.5,-58.95,111.53,-1.73,-0.25,2,1003,55.217,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,627512,2018-03-09 10:39:56:807
0.0048,0.2635,10.0495,0.0403,0.2961,9.8021,-0.0369,-0.0366,0.2457,6.00E-04,-5.00E-04,-1.00E-04,58.5488,-14.85,-7.5,-58.95,112.83,-1.73,-0.24,2,1003,50.795,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,628012,2018-03-09 10:39:57:307
0.024,0.2299,10.0351,0.0395,0.2964,9.8021,-0.025,-0.0625,0.2256,6.00E-04,-0.0016,0.001,56.2622,-13.8,-6.9,-58.95,110.75,-1.73,-0.23,2,1003.01,50.617,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,628512,2018-03-09 10:39:57:807
-0.0048,0.2443,10.0256,0.0393,0.298,9.802,-0.0455,-0.0401,0.237,1.00E-04,-5.00E-04,-1.00E-04,55.4683,-14.55,-8.7,-58.65,115.99,-1.75,-0.23,2,1003,42.602,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,629011,2018-03-09 10:39:58:306
0.0096,0.2539,10.0543,0.0387,0.3002,9.802,-0.0235,-0.0457,0.2114,6.00E-04,-0.0016,4.00E-04,54.4098,-14.25,-8.1,-60,114.11,-1.75,-0.23,2,1003.01,40.622,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,629511,2018-03-09 10:39:58:806
0.0144,0.2491,10.0303,0.0381,0.2992,9.802,-0.0419,-0.0536,0.234,1.00E-04,0.0011,0.001,53.0495,-15.3,-7.35,-58.65,109.36,-1.75,-0.22,2,1003.02,41.53,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,630011,2018-03-09 10:39:59:306
-0.0048,0.2587,10.0399,0.0382,0.2984,9.802,-0.0417,-0.0335,0.2387,1.00E-04,0.0011,0.001,52.9172,-15.3,-7.65,-59.1,112.77,-1.74,-0.22,2,1003.02,40.346,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,630512,2018-03-09 10:39:59:807
-0.0048,0.273,10.0399,0.0377,0.2969,9.8021,-0.033,-0.0455,0.24,-5.00E-04,0,-1.00E-04,53.0495,-15,-6.6,-60,109.32,-1.74,-0.22,2,1003.01,40.944,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,631011,2018-03-09 10:40:00:306
0.0096,0.2587,10.0351,0.0371,0.2958,9.8021,-0.0244,-0.0408,0.2335,0.0017,-0.0011,-7.00E-04,53.0495,-16.35,-6.3,-60,104.87,-1.73,-0.22,2,1003.02,40.498,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,631512,2018-03-09 10:40:00:807
0.0192,0.2395,10.0064,0.0379,0.2955,9.8021,-0.0199,-0.0422,0.2308,-0.0026,6.00E-04,4.00E-04,53.5416,-15,-7.35,-60,109.35,-1.73,-0.22,2,1003,40.777,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,632012,2018-03-09 10:40:01:307
0.0048,0.2587,10.0495,0.0392,0.2951,9.8021,-0.0425,-0.0419,0.2321,-0.001,0.0011,-0.0012,54.4562,-13.95,-7.65,-60.3,114.22,-1.72,-0.23,2,1003,45.793,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,632512,2018-03-09 10:40:01:807
0.0144,0.2635,10.0591,0.0378,0.294,9.8022,-0.0248,-0.0217,0.2473,-5.00E-04,-0.0011,9.00E-04,54.4562,-14.25,-8.1,-58.65,115.99,-1.72,-0.22,2,1003,43.876,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,633012,2018-03-09 10:40:02:307
0,0.2587,10.0256,0.0369,0.2928,9.8022,-0.0254,-0.0266,0.2337,0.0011,-0.0011,-6.00E-04,53.5416,-14.25,-8.1,-59.1,114.35,-1.71,-0.22,2,1003,40.35,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,633511,2018-03-09 10:40:02:806
0.0144,0.2635,10.0303,0.0364,0.2924,9.8022,-0.0233,-0.0373,0.234,-0.001,-5.00E-04,-1.00E-04,50.0155,-14.85,-8.25,-59.25,112.87,-1.71,-0.21,2,1003,53.316,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,634011,2018-03-09 10:40:03:306
0,0.2443,10.0782,0.036,0.2917,9.8022,-0.0292,-0.0221,0.2527,-5.00E-04,0.0021,-0.0022,50.4496,-15.75,-7.95,-58.95,111.57,-1.7,-0.21,2,1003,43.002,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,634511,2018-03-09 10:40:03:806
-0.0144,0.2491,10.0543,0.036,0.2904,9.8023,-0.034,-0.0375,0.244,6.00E-04,0,-1.00E-04,54.9484,-15.15,-8.25,-57.75,113,-1.7,-0.21,2,1003,42.735,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,635012,2018-03-09 10:40:04:307
0.0144,0.2491,10.0447,0.036,0.2903,9.8023,-0.0268,-0.042,0.239,-5.00E-04,-5.00E-04,4.00E-04,54.5885,-14.1,-8.55,-59.25,117.74,-1.69,-0.21,2,1003,55.117,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,635512,2018-03-09 10:40:04:807
0.0192,0.2395,10.0303,0.0351,0.2904,9.8023,-0.0194,-0.0467,0.2289,-4.00E-04,0,-1.00E-04,53.5416,-15.75,-7.5,-60.15,111.5,-1.7,-0.21,2,1003,55.833,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,636011,2018-03-09 10:40:05:306
0,0.2443,10.0447,0.0356,0.2911,9.8023,-0.037,-0.0505,0.2385,6.00E-04,0.0011,-7.00E-04,53.4836,-15.3,-7.65,-59.1,112.89,-1.7,-0.21,2,1003,46.583,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,636512,2018-03-09 10:40:05:807
0.0096,0.2587,10.0208,0.0356,0.2887,9.8023,-0.0296,-0.0342,0.2255,-4.00E-04,-0.0011,-7.00E-04,53.4836,-14.4,-7.2,-60.9,110.68,-1.69,-0.21,2,1003.01,45.804,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,637011,2018-03-09 10:40:06:306
0.0144,0.2635,10.0399,0.0362,0.2871,9.8024,-0.0248,-0.037,0.2489,6.00E-04,-5.00E-04,-1.00E-04,53.2283,-13.35,-9,-58.95,119.61,-1.68,-0.21,2,1003.01,41.207,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,637511,2018-03-09 10:40:06:806
0.0144,0.273,10.0974,0.0373,0.2894,9.8023,-0.036,-0.0389,0.2218,0.0022,-0.0021,-0.0012,53.4836,-15,-7.65,-60.3,112.85,-1.69,-0.22,2,1003,59.254,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,638011,2018-03-09 10:40:07:306
0.0048,0.2539,10.0447,0.0352,0.2859,9.8024,-0.0455,-0.0157,0.256,-4.00E-04,0,-1.00E-04,55.9489,-14.4,-7.5,-59.25,114.48,-1.67,-0.21,2,1003,62.192,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,638511,2018-03-09 10:40:07:806
0,0.2539,10.0256,0.0373,0.2903,9.8023,-0.0334,-0.0268,0.2246,-0.001,0.0016,-0.0012,53.0495,-14.55,-9.15,-58.65,116.15,-1.69,-0.22,2,1002.99,59.704,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,639012,2018-03-09 10:40:08:307
0.0144,0.2587,10.0399,0.0365,0.2888,9.8023,-0.0365,-0.0401,0.2362,6.00E-04,5.00E-04,9.00E-04,53.0495,-13.5,-7.65,-60.3,114.33,-1.69,-0.21,2,1003,56.077,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,639512,2018-03-09 10:40:08:807
0.0096,0.2682,10.0495,0.0369,0.2892,9.8023,-0.0346,-0.0425,0.2532,-0.0015,0.0016,-7.00E-04,53.0495,-15.45,-9.3,-60.9,115.97,-1.69,-0.22,2,1003,48.681,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,640012,2018-03-09 10:40:09:307
0,0.2539,10.0399,0.0363,0.2893,9.8023,-0.0295,-0.0437,0.2366,-4.00E-04,5.00E-04,4.00E-04,53.0495,-15,-9.15,-59.55,116.05,-1.69,-0.21,2,1002.99,40.509,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,640512,2018-03-09 10:40:09:807
-0.0048,0.2443,10.0495,0.0355,0.2883,9.8023,-0.036,-0.0328,0.2451,0.0017,-5.00E-04,4.00E-04,53.0495,-14.85,-7.95,-60.9,112.75,-1.69,-0.21,2,1002.99,55.286,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,641011,2018-03-09 10:40:10:306
0.0048,0.2682,10.0495,0.0346,0.2882,9.8024,-0.036,-0.037,0.225,-4.00E-04,0.0016,-0.0012,53.0495,-15.3,-8.1,-60.3,112.85,-1.69,-0.2,2,1003.01,55.929,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,641511,2018-03-09 10:40:10:806
0.0048,0.2491,10.0351,0.0339,0.288,9.8024,-0.0286,-0.0286,0.239,1.00E-04,-5.00E-04,4.00E-04,53.5416,-12.75,-9,-60.6,119.39,-1.68,-0.2,2,1003,55.638,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,642011,2018-03-09 10:40:11:306
0.0287,0.2443,10.0639,0.0347,0.2874,9.8024,-0.0211,-0.0332,0.2623,-5.00E-04,0.0011,-1.00E-04,53.0495,-16.05,-7.35,-59.1,108.44,-1.68,-0.2,2,1002.99,41.922,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,642511,2018-03-09 10:40:11:806
0,0.2491,10.0256,0.0343,0.2882,9.8024,-0.0327,-0.0308,0.2284,1.00E-04,0.0011,4.00E-04,53.5416,-14.1,-9,-60.15,117.67,-1.68,-0.2,2,1002.98,41.34,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,643011,2018-03-09 10:40:12:306
0.0048,0.2347,10.0447,0.0351,0.2886,9.8023,-0.0412,-0.0335,0.2044,-0.001,0.0011,-7.00E-04,40.9159,-15,-8.4,-59.1,112.92,-1.69,-0.2,2,1002.98,42.223,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,643511,2018-03-09 10:40:12:806
0.0048,0.2587,10.0591,0.0349,0.2888,9.8023,-0.0147,-0.0164,0.2492,-0.001,-5.00E-04,4.00E-04,39.1679,-15.3,-8.1,-60,112.84,-1.69,-0.2,2,1002.99,43.464,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,644012,2018-03-09 10:40:13:307
-0.0144,0.2539,10.0112,0.0349,0.2886,9.8023,-0.0492,-0.0417,0.2013,-0.002,-0.0016,-7.00E-04,39.5556,-14.25,-8.7,-60.75,117.58,-1.69,-0.2,2,1002.99,43.787,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,644512,2018-03-09 10:40:13:807
0,0.2539,10.0208,0.0354,0.2882,9.8024,-0.0383,-0.0423,0.2197,-1.00E-04,-5.00E-04,-6.00E-04,40.5282,-14.25,-8.4,-60.75,114.24,-1.68,-0.21,2,1003,41.514,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,645012,2018-03-09 10:40:14:307
-0.0144,0.2635,10.0351,0.0348,0.286,9.8024,-0.0243,-0.0315,0.2996,-0.0022,-5.00E-04,4.00E-04,40.9623,-14.1,-7.95,-59.25,114.47,-1.67,-0.2,2,1002.99,61.983,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,645512,2018-03-09 10:40:14:807
0.0048,0.2587,10.0303,0.0353,0.2865,9.8024,-0.0368,-0.0358,0.2243,-6.00E-04,-0.0021,4.00E-04,43.6365,-13.35,-9,-60.6,119.43,-1.67,-0.2,2,1002.99,59.259,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,646011,2018-03-09 10:40:15:306
-0.0096,0.273,10.0447,0.0363,0.2859,9.8024,-0.0291,-0.0412,0.1938,5.00E-04,-0.001,0.001,40.0361,-13.35,-8.25,-61.35,115.95,-1.67,-0.21,2,1003,44.76,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,646512,2018-03-09 10:40:15:807
0.0048,0.2587,10.0208,0.0361,0.2839,9.8025,-0.0311,-0.0292,0.2779,-1.00E-04,-5.00E-04,-1.00E-04,37.1832,-13.05,-8.25,-60.9,115.99,-1.66,-0.21,2,1003,42.438,35.772858,-78.677826,225.81,NaN,,,370.96774,,20-Jan,647012,2018-03-09 10:40:16:307
